# Data provided by J.B. Perrin-Terrin, from [PerrinTerrin2025](https://hal.science/hal-05076071v1/document)
# Cable: length=8.0 m, impedance=75 Ohm, Measurment position=3.0 m
# Time [s],Voltage [V],Current [A],Energy [J]
3.969939E-7,-1484.38,19.6875,0.0080174674
3.970939E-7,-1562.51,19.6875,0.0080174674
3.971939E-7,-1562.51,19.6875,0.0080174674
3.972939E-7,-1562.51,18.5938,0.0080174674
3.973939E-7,-1562.51,18.5938,0.0080174674
3.974939E-7,-1562.51,18.5938,0.0080174674
3.975939E-7,-1640.63,17.5,0.0080174674
3.976939E-7,-1640.63,17.5,0.0080174674
3.977939E-7,-1718.76,16.4063,0.0080174674
3.978939E-7,-1718.76,16.4063,0.0080174674
3.979939E-7,-1718.76,16.4063,0.0080174674
3.980939E-7,-1718.76,15.3125,0.0080174674
3.981939E-7,-1718.76,15.3125,0.0080174674
3.982939E-7,-1718.76,15.3125,0.0080174674
3.983939E-7,-1718.76,14.2188,0.0079549673
3.984939E-7,-1718.76,14.2188,0.0079549673
3.985939E-7,-1718.76,14.2188,0.0079549673
3.986939E-7,-1718.76,13.125,0.0079549673
3.987939E-7,-1718.76,13.125,0.0079549673
3.988939E-7,-1640.63,12.0313,0.0079549673
3.989939E-7,-1640.63,12.0313,0.0079549673
3.990939E-7,-1640.63,12.0313,0.0079549673
3.991939E-7,-1640.63,10.9375,0.0079549673
3.992939E-7,-1640.63,10.9375,0.0079549673
3.993939E-7,-1562.51,10.9375,0.0079549673
3.994939E-7,-1562.51,10.9375,0.0079549673
3.995939E-7,-1562.51,9.84375,0.0079549673
3.996939E-7,-1562.51,9.84375,0.0079549673
3.997939E-7,-1484.38,8.75,0.0079549673
3.998939E-7,-1484.38,8.75,0.0079549673
3.999939E-7,-1484.38,8.75,0.0079549673
4.000939E-7,-1484.38,7.65625,0.0079549673
4.001939E-7,-1484.38,7.65625,0.0079549673
4.002939E-7,-1484.38,7.65625,0.0079549673
4.003939E-7,-1484.38,6.5625,0.0079549673
4.004939E-7,-1406.26,5.46875,0.0079549673
4.005939E-7,-1406.26,4.375,0.0079549673
4.006939E-7,-1406.26,4.375,0.0079549673
4.007939E-7,-1406.26,3.28125,0.0079549673
4.008939E-7,-1406.26,3.28125,0.0079549673
4.009939E-7,-1328.13,3.28125,0.0079549673
4.010939E-7,-1328.13,2.1875,0.0079549673
4.011939E-7,-1328.13,2.1875,0.0079549673
4.012939E-7,-1250,2.1875,0.0079549673
4.013939E-7,-1250,1.09375,0.0079549673
4.014939E-7,-1250,1.09375,0.0079549673
4.015939E-7,-1250,0,0.0079549673
4.016939E-7,-1250,0,0.0079549673
4.017939E-7,-1171.88,0,0.0079549673
4.018939E-7,-1171.88,-1.09375,0.0079549673
4.019939E-7,-1171.88,-1.09375,0.0079549673
4.020939E-7,-1171.88,-1.09375,0.0079549673
4.021939E-7,-1093.75,-1.09375,0.0079549673
4.022939E-7,-1093.75,-1.09375,0.0079549673
4.023939E-7,-1093.75,-2.1875,0.0079549673
4.024939E-7,-1093.75,-2.1875,0.0079549673
4.025939E-7,-1015.63,-2.1875,0.0079549673
4.026939E-7,-1015.63,-2.1875,0.0079549673
4.027939E-7,-937.504,-2.1875,0.0079549673
4.028939E-7,-937.504,-2.1875,0.0079549673
4.029939E-7,-859.378,-2.1875,0.0079549673
4.030939E-7,-859.378,-2.1875,0.0079549673
4.031939E-7,-859.378,-2.1875,0.0079549673
4.032939E-7,-859.378,-2.1875,0.0079549673
4.033939E-7,-859.378,-2.1875,0.0079549673
4.034939E-7,-781.253,-2.1875,0.0079549673
4.035939E-7,-781.253,-2.1875,0.0079549673
4.036939E-7,-703.128,-2.1875,0.0079549673
4.037939E-7,-703.128,-2.1875,0.0079549673
4.038939E-7,-703.128,-2.1875,0.0079549673
4.039939E-7,-625.002,-2.1875,0.0079549673
4.040939E-7,-625.002,-1.09375,0.0079549673
4.041939E-7,-625.002,-1.09375,0.0079549673
4.042939E-7,-625.002,-1.09375,0.0079549673
4.043939E-7,-625.002,-1.09375,0.0079549673
4.044939E-7,-625.002,-1.09375,0.0079549673
4.045939E-7,-625.002,-1.09375,0.0079549673
4.046939E-7,-625.002,-1.09375,0.0079549673
4.047939E-7,-625.002,-1.09375,0.0079549673
4.048939E-7,-625.002,-1.09375,0.0079549673
4.049939E-7,-703.128,-1.09375,0.0079549673
4.050939E-7,-703.128,-1.09375,0.0079549673
4.051939E-7,-703.128,-1.09375,0.0079549673
4.052939E-7,-703.128,-1.09375,0.0079549673
4.053939E-7,-703.128,-1.09375,0.0079549673
4.054939E-7,-703.128,-1.09375,0.0079549673
4.055939E-7,-703.128,0,0.0079549673
4.056939E-7,-703.128,0,0.0079549673
4.057939E-7,-703.128,0,0.0079549673
4.058939E-7,-703.128,0,0.0079549673
4.059939E-7,-703.128,0,0.0079549673
4.060939E-7,-703.128,0,0.0079549673
4.061939E-7,-703.128,0,0.0079549673
4.062939E-7,-703.128,0,0.0079549673
4.063939E-7,-703.128,0,0.0079549673
4.064939E-7,-703.128,1.09375,0.0079549673
4.065939E-7,-703.128,1.09375,0.0079549673
4.066939E-7,-625.002,1.09375,0.0079549673
4.067939E-7,-625.002,1.09375,0.0079549673
4.068939E-7,-625.002,1.09375,0.0079549673
4.069939E-7,-625.002,1.09375,0.0079549673
4.070939E-7,-625.002,1.09375,0.0079549673
4.071939E-7,-625.002,2.1875,0.0079549673
4.072939E-7,-546.877,2.1875,0.0079549673
4.073939E-7,-546.877,2.1875,0.0079549673
4.074939E-7,-546.877,3.28125,0.0079549673
4.075939E-7,-546.877,3.28125,0.0079549673
4.076939E-7,-546.877,3.28125,0.0079549673
4.077939E-7,-468.752,3.28125,0.0079549673
4.078939E-7,-468.752,3.28125,0.0079549673
4.079939E-7,-468.752,3.28125,0.0079549673
4.080939E-7,-468.752,3.28125,0.0079549673
4.081939E-7,-468.752,3.28125,0.0079549673
4.082939E-7,-468.752,3.28125,0.0079549673
4.083939E-7,-468.752,4.375,0.0079549673
4.084939E-7,-468.752,4.375,0.0079549673
4.085939E-7,-468.752,4.375,0.0079549673
4.086939E-7,-468.752,4.375,0.0079549673
4.087939E-7,-468.752,4.375,0.0079549673
4.088939E-7,-546.877,4.375,0.0079549673
4.089939E-7,-468.752,4.375,0.0079549673
4.090939E-7,-468.752,4.375,0.0079549673
4.091939E-7,-468.752,4.375,0.0079549673
4.092939E-7,-468.752,5.46875,0.0079549673
4.093939E-7,-468.752,5.46875,0.0079549673
4.094939E-7,-468.752,5.46875,0.0079549673
4.095939E-7,-468.752,4.375,0.0079549673
4.096939E-7,-468.752,4.375,0.0079549673
4.097939E-7,-468.752,4.375,0.0079549673
4.098939E-7,-468.752,4.375,0.0079549673
4.099939E-7,-468.752,4.375,0.0079549673
4.100939E-7,-468.752,4.375,0.0079549673
4.101939E-7,-468.752,4.375,0.0079549673
4.102939E-7,-468.752,4.375,0.0079549673
4.103939E-7,-468.752,4.375,0.0079549673
4.104939E-7,-390.627,4.375,0.0079549673
4.105939E-7,-390.627,4.375,0.0079549673
4.106939E-7,-390.627,3.28125,0.0079549673
4.107939E-7,-390.627,3.28125,0.0079549673
4.108939E-7,-390.627,3.28125,0.0079549673
4.109939E-7,-390.627,3.28125,0.0079549673
4.110939E-7,-390.627,3.28125,0.0079549673
4.111939E-7,-312.501,3.28125,0.0079549673
4.112939E-7,-312.501,3.28125,0.0079549673
4.113939E-7,-312.501,3.28125,0.0079549673
4.114939E-7,-312.501,3.28125,0.0079549673
4.115939E-7,-234.376,3.28125,0.0079549673
4.116939E-7,-234.376,2.1875,0.0079549673
4.117939E-7,-234.376,2.1875,0.0079549673
4.118939E-7,-156.251,2.1875,0.0079549673
4.119939E-7,-156.251,2.1875,0.0079549673
4.120939E-7,-156.251,2.1875,0.0079549673
4.121939E-7,-156.251,2.1875,0.0079549673
4.122939E-7,-78.1253,2.1875,0.0079549673
4.123939E-7,-78.1253,2.1875,0.0079549673
4.124939E-7,-78.1253,2.1875,0.0079549673
4.125939E-7,-78.1253,2.1875,0.0079549673
4.126939E-7,-78.1253,2.1875,0.0079549673
4.127939E-7,-78.1253,2.1875,0.0079549673
4.128939E-7,-78.1253,1.09375,0.0079549673
4.129939E-7,-78.1253,1.09375,0.0079549673
4.130939E-7,-78.1253,1.09375,0.0079549673
4.131939E-7,-78.1253,1.09375,0.0079549673
4.132939E-7,-78.1253,1.09375,0.0079549673
4.133939E-7,-78.1253,1.09375,0.0079549673
4.134939E-7,-156.251,1.09375,0.0079549673
4.135939E-7,-156.251,0,0.0079549673
4.136939E-7,-156.251,0,0.0079549673
4.137939E-7,-78.1253,0,0.0079549673
4.138939E-7,-78.1253,0,0.0079549673
4.139939E-7,-78.1253,0,0.0079549673
4.140939E-7,-78.1253,1.09375,0.0079549673
4.141939E-7,0,1.09375,0.0079549673
4.142939E-7,-78.1253,1.09375,0.0079549673
4.143939E-7,-78.1253,1.09375,0.0079549673
4.144939E-7,-78.1253,1.09375,0.0079549673
4.145939E-7,-78.1253,1.09375,0.0079549673
4.146939E-7,-78.1253,1.09375,0.0079549673
4.147939E-7,-78.1253,0,0.0079549673
4.148939E-7,-78.1253,0,0.0079549673
4.149939E-7,-78.1253,0,0.0079549673
4.150939E-7,-78.1253,0,0.0079549673
4.151939E-7,-78.1253,0,0.0079549673
4.152939E-7,-78.1253,0,0.0079549673
4.153939E-7,-78.1253,0,0.0079549673
4.154939E-7,-78.1253,0,0.0079549673
4.155939E-7,-78.1253,0,0.0079549673
4.156939E-7,-78.1253,1.09375,0.0079549673
4.157939E-7,-78.1253,1.09375,0.0079549673
4.158939E-7,-78.1253,1.09375,0.0079549673
4.159939E-7,-78.1253,1.09375,0.0079549673
4.160939E-7,-156.251,1.09375,0.0079549673
4.161939E-7,-156.251,1.09375,0.0079549673
4.162939E-7,-156.251,1.09375,0.0079549673
4.163939E-7,-156.251,1.09375,0.0079549673
4.164939E-7,-156.251,2.1875,0.0079549673
4.165939E-7,-156.251,2.1875,0.0079549673
4.166939E-7,-156.251,2.1875,0.0079549673
4.167939E-7,-156.251,3.28125,0.0079549673
4.168939E-7,-234.376,3.28125,0.0079549673
4.169939E-7,-156.251,3.28125,0.0079549673
4.170939E-7,-156.251,3.28125,0.0079549673
4.171939E-7,-156.251,3.28125,0.0079549673
4.172939E-7,-156.251,3.28125,0.0079549673
4.173939E-7,-156.251,3.28125,0.0079549673
4.174939E-7,-156.251,4.375,0.0079549673
4.175939E-7,-156.251,4.375,0.0079549673
4.176939E-7,-156.251,5.46875,0.0079549673
4.177939E-7,-234.376,5.46875,0.0079549673
4.178939E-7,-234.376,5.46875,0.0079549673
4.179939E-7,-234.376,6.5625,0.0079549673
4.180939E-7,-234.376,6.5625,0.0079549673
4.181939E-7,-234.376,6.5625,0.0079549673
4.182939E-7,-156.251,6.5625,0.0079549673
4.183939E-7,-156.251,6.5625,0.0079549673
4.184939E-7,-156.251,6.5625,0.0079549673
4.185939E-7,-156.251,7.65625,0.0079549673
4.186939E-7,-234.376,7.65625,0.0079549673
4.187939E-7,-234.376,7.65625,0.0079549673
4.188939E-7,-234.376,8.75,0.0079549673
4.189939E-7,-312.501,8.75,0.0079549673
4.190939E-7,-312.501,8.75,0.0079549673
4.191939E-7,-312.501,8.75,0.0079549673
4.192939E-7,-312.501,8.75,0.0079549673
4.193939E-7,-312.501,8.75,0.0079549673
4.194939E-7,-312.501,8.75,0.0079549673
4.195939E-7,-312.501,8.75,0.0079549673
4.196939E-7,-312.501,8.75,0.0079549673
4.197939E-7,-312.501,9.84375,0.0079549673
4.198939E-7,-312.501,9.84375,0.0079549673
4.199939E-7,-312.501,9.84375,0.0079549673
4.200939E-7,-312.501,10.9375,0.0079549673
4.201939E-7,-312.501,10.9375,0.0079549673
4.202939E-7,-234.376,12.0313,0.0079549673
4.203939E-7,-234.376,12.0313,0.0079549673
4.204939E-7,-234.376,12.0313,0.0079549673
4.205939E-7,-234.376,13.125,0.0079549673
4.206939E-7,-234.376,13.125,0.0079549673
4.207939E-7,-234.376,13.125,0.0079549673
4.208939E-7,-156.251,13.125,0.0079549673
4.209939E-7,-156.251,13.125,0.0079549673
4.210939E-7,-156.251,13.125,0.0079549673
4.211939E-7,-156.251,14.2188,0.0079549673
4.212939E-7,-156.251,13.125,0.0079549673
4.213939E-7,-156.251,13.125,0.0079549673
4.214939E-7,-156.251,13.125,0.0079549673
4.215939E-7,-78.1253,13.125,0.0079549673
4.216939E-7,-78.1253,14.2188,0.0079549673
4.217939E-7,-78.1253,14.2188,0.0079549673
4.218939E-7,-78.1253,14.2188,0.0079549673
4.219939E-7,0,14.2188,0.0079549673
4.220939E-7,0,14.2188,0.0079549673
4.221939E-7,0,14.2188,0.0079549673
4.222939E-7,0,14.2188,0.0079549673
4.223939E-7,0,15.3125,0.0079549673
4.224939E-7,78.1253,15.3125,0.0079549673
4.225939E-7,78.1253,15.3125,0.0079549673
4.226939E-7,78.1253,15.3125,0.0079549673
4.227939E-7,156.251,16.4063,0.0079549673
4.228939E-7,156.251,16.4063,0.0079549673
4.229939E-7,156.251,16.4063,0.0079549673
4.230939E-7,156.251,16.4063,0.0079549673
4.231939E-7,156.251,16.4063,0.0079549673
4.232939E-7,156.251,16.4063,0.0079549673
4.233939E-7,156.251,15.3125,0.0079549673
4.234939E-7,156.251,15.3125,0.0079549673
4.235939E-7,234.376,16.4063,0.0079549673
4.236939E-7,234.376,16.4063,0.0079549673
4.237939E-7,234.376,16.4063,0.0079549673
4.238939E-7,312.501,16.4063,0.0079549673
4.239939E-7,312.501,15.3125,0.0079549673
4.240939E-7,312.501,15.3125,0.0079549673
4.241939E-7,390.627,15.3125,0.0079549673
4.242939E-7,390.627,15.3125,0.0079549673
4.243939E-7,468.752,15.3125,0.0079549673
4.244939E-7,468.752,15.3125,0.0079549673
4.245939E-7,546.877,15.3125,0.0079549673
4.246939E-7,546.877,15.3125,0.0079549673
4.247939E-7,546.877,15.3125,0.0079549673
4.248939E-7,625.002,15.3125,0.0079549673
4.249939E-7,625.002,15.3125,0.0079549673
4.250939E-7,625.002,15.3125,0.0079549673
4.251939E-7,703.128,15.3125,0.0079549673
4.252939E-7,703.128,15.3125,0.0079549673
4.253939E-7,781.253,15.3125,0.0079549673
4.254939E-7,781.253,15.3125,0.0079549673
4.255939E-7,781.253,15.3125,0.0079549673
4.256939E-7,781.253,15.3125,0.0079549673
4.257939E-7,781.253,15.3125,0.0079549673
4.258939E-7,781.253,15.3125,0.0079549673
4.259939E-7,781.253,15.3125,0.0079549673
4.260939E-7,781.253,15.3125,0.0079549673
4.261939E-7,859.378,14.2188,0.0079549673
4.262939E-7,859.378,14.2188,0.0079549673
4.263939E-7,859.378,14.2188,0.0079549673
4.264939E-7,859.378,14.2188,0.0079549673
4.265939E-7,859.378,15.3125,0.0079549673
4.266939E-7,937.504,15.3125,0.0079549673
4.267939E-7,937.504,15.3125,0.0079549673
4.268939E-7,1015.63,15.3125,0.0079549673
4.269939E-7,1015.63,15.3125,0.0079549673
4.270939E-7,1093.75,15.3125,0.0079549673
4.271939E-7,1093.75,16.4063,0.0079549673
4.272939E-7,1093.75,16.4063,0.0079549673
4.273939E-7,1093.75,16.4063,0.0079549673
4.274939E-7,1171.88,16.4063,0.0079549673
4.275939E-7,1171.88,16.4063,0.0079549673
4.276939E-7,1250,16.4063,0.0079549673
4.277939E-7,1250,16.4063,0.0079549673
4.278939E-7,1250,16.4063,0.0079549673
4.279939E-7,1250,16.4063,0.0079549673
4.280939E-7,1250,17.5,0.0080174674
4.281939E-7,1250,17.5,0.0080174674
4.282939E-7,1250,17.5,0.0080174674
4.283939E-7,1250,17.5,0.0080174674
4.284939E-7,1328.13,18.5938,0.0080174674
4.285939E-7,1328.13,18.5938,0.0080174674
4.286939E-7,1328.13,18.5938,0.0080174674
4.287939E-7,1328.13,18.5938,0.0080174674
4.288939E-7,1328.13,18.5938,0.0080174674
4.289939E-7,1328.13,18.5938,0.0080174674
4.290939E-7,1328.13,18.5938,0.0080174674
4.291939E-7,1328.13,19.6875,0.0080174674
4.292939E-7,1328.13,19.6875,0.0080174674
4.293939E-7,1328.13,19.6875,0.0080174674
4.294939E-7,1328.13,19.6875,0.0080174674
4.295939E-7,1406.26,19.6875,0.0080174674
4.296939E-7,1406.26,19.6875,0.0080174674
4.297939E-7,1406.26,20.7813,0.0080174674
4.298939E-7,1406.26,20.7813,0.0080174674
4.299939E-7,1406.26,20.7813,0.0080174674
4.300939E-7,1406.26,20.7813,0.0080174674
4.301939E-7,1406.26,20.7813,0.0080174674
4.302939E-7,1406.26,20.7813,0.0080174674
4.303939E-7,1328.13,20.7813,0.0080799675
4.304939E-7,1328.13,20.7813,0.0080799675
4.305939E-7,1328.13,20.7813,0.0080799675
4.306939E-7,1328.13,21.875,0.0080799675
4.307939E-7,1406.26,21.875,0.0080799675
4.308939E-7,1406.26,21.875,0.0080799675
4.309939E-7,1328.13,21.875,0.0080799675
4.310939E-7,1328.13,21.875,0.0080799675
4.311939E-7,1328.13,21.875,0.0080799675
4.312939E-7,1250,21.875,0.0080799675
4.313939E-7,1250,22.9688,0.0080799675
4.314939E-7,1171.88,22.9688,0.0080799675
4.315939E-7,1171.88,21.875,0.0080799675
4.316939E-7,1171.88,21.875,0.0080799675
4.317939E-7,1171.88,21.875,0.0080799675
4.318939E-7,1093.75,21.875,0.0080799675
4.319939E-7,1093.75,20.7813,0.0080799675
4.320939E-7,1015.63,20.7813,0.0080799675
4.321939E-7,937.504,21.875,0.0080799675
4.322939E-7,937.504,21.875,0.0080799675
4.323939E-7,859.378,21.875,0.0080799675
4.324939E-7,859.378,20.7813,0.0080799675
4.325939E-7,781.253,20.7813,0.0080799675
4.326939E-7,781.253,20.7813,0.0081424676
4.327939E-7,703.128,19.6875,0.0081424676
4.328939E-7,703.128,19.6875,0.0081424676
4.329939E-7,703.128,19.6875,0.0081424676
4.330939E-7,625.002,19.6875,0.0081424676
4.331939E-7,625.002,19.6875,0.0081424676
4.332939E-7,546.877,19.6875,0.0081424676
4.333939E-7,546.877,19.6875,0.0081424676
4.334939E-7,468.752,19.6875,0.0081424676
4.335939E-7,468.752,19.6875,0.0081424676
4.336939E-7,468.752,19.6875,0.0081424676
4.337939E-7,468.752,18.5938,0.0081424676
4.338939E-7,390.627,18.5938,0.0081424676
4.339939E-7,390.627,18.5938,0.0081424676
4.340939E-7,390.627,17.5,0.0081424676
4.341939E-7,390.627,17.5,0.0081424676
4.342939E-7,312.501,17.5,0.0081424676
4.343939E-7,312.501,16.4063,0.0081424676
4.344939E-7,234.376,16.4063,0.0081424676
4.345939E-7,234.376,16.4063,0.0081424676
4.346939E-7,234.376,15.3125,0.0081424676
4.347939E-7,234.376,15.3125,0.0081424676
4.348939E-7,234.376,15.3125,0.0081424676
4.349939E-7,234.376,15.3125,0.0081424676
4.350939E-7,234.376,14.2188,0.0081424676
4.351939E-7,156.251,14.2188,0.0081424676
4.352939E-7,156.251,13.125,0.0081424676
4.353939E-7,156.251,13.125,0.0081424676
4.354939E-7,78.1253,13.125,0.0081424676
4.355939E-7,78.1253,13.125,0.0081424676
4.356939E-7,78.1253,12.0313,0.0081424676
4.357939E-7,78.1253,12.0313,0.0081424676
4.358939E-7,78.1253,12.0313,0.0081424676
4.359939E-7,0,12.0313,0.0081424676
4.360939E-7,0,12.0313,0.0081424676
4.361939E-7,-78.1253,10.9375,0.0081424676
4.362939E-7,-78.1253,10.9375,0.0081424676
4.363939E-7,-156.251,9.84375,0.0081424676
4.364939E-7,-156.251,9.84375,0.0081424676
4.365939E-7,-156.251,9.84375,0.0081424676
4.366939E-7,-156.251,8.75,0.0081424676
4.367939E-7,-234.376,8.75,0.0081424676
4.368939E-7,-234.376,8.75,0.0081424676
4.369939E-7,-234.376,8.75,0.0081424676
4.370939E-7,-234.376,8.75,0.0081424676
4.371939E-7,-234.376,7.65625,0.0081424676
4.372939E-7,-234.376,7.65625,0.0081424676
4.373939E-7,-234.376,7.65625,0.0081424676
4.374939E-7,-156.251,7.65625,0.0081424676
4.375939E-7,-156.251,7.65625,0.0081424676
4.376939E-7,-156.251,7.65625,0.0081424676
4.377939E-7,-156.251,7.65625,0.0081424676
4.378939E-7,-156.251,7.65625,0.0081424676
4.379939E-7,-156.251,7.65625,0.0081424676
4.380939E-7,-156.251,7.65625,0.0081424676
4.381939E-7,-78.1253,6.5625,0.0081424676
4.382939E-7,-78.1253,6.5625,0.0081424676
4.383939E-7,-78.1253,6.5625,0.0081424676
4.384939E-7,-78.1253,5.46875,0.0081424676
4.385939E-7,0,5.46875,0.0081424676
4.386939E-7,0,5.46875,0.0081424676
4.387939E-7,0,5.46875,0.0081424676
4.388939E-7,0,5.46875,0.0081424676
4.389939E-7,0,5.46875,0.0081424676
4.390939E-7,0,5.46875,0.0081424676
4.391939E-7,0,5.46875,0.0081424676
4.392939E-7,78.1253,5.46875,0.0081424676
4.393939E-7,78.1253,5.46875,0.0081424676
4.394939E-7,78.1253,5.46875,0.0081424676
4.395939E-7,78.1253,5.46875,0.0081424676
4.396939E-7,78.1253,5.46875,0.0081424676
4.397939E-7,78.1253,5.46875,0.0081424676
4.398939E-7,78.1253,5.46875,0.0081424676
4.399939E-7,78.1253,5.46875,0.0081424676
4.400939E-7,78.1253,4.375,0.0081424676
4.401939E-7,78.1253,4.375,0.0081424676
4.402939E-7,78.1253,4.375,0.0081424676
4.403939E-7,156.251,4.375,0.0081424676
4.404939E-7,156.251,5.46875,0.0081424676
4.405939E-7,156.251,5.46875,0.0081424676
4.406939E-7,156.251,5.46875,0.0081424676
4.407939E-7,156.251,5.46875,0.0081424676
4.408939E-7,78.1253,5.46875,0.0081424676
4.409939E-7,78.1253,5.46875,0.0081424676
4.410939E-7,78.1253,5.46875,0.0081424676
4.411939E-7,78.1253,5.46875,0.0081424676
4.412939E-7,78.1253,5.46875,0.0081424676
4.413939E-7,78.1253,5.46875,0.0081424676
4.414939E-7,78.1253,5.46875,0.0081424676
4.415939E-7,78.1253,6.5625,0.0081424676
4.416939E-7,78.1253,6.5625,0.0081424676
4.417939E-7,78.1253,5.46875,0.0081424676
4.418939E-7,78.1253,5.46875,0.0081424676
4.419939E-7,78.1253,5.46875,0.0081424676
4.420939E-7,78.1253,4.375,0.0081424676
4.421939E-7,78.1253,4.375,0.0081424676
4.422939E-7,78.1253,4.375,0.0081424676
4.423939E-7,78.1253,5.46875,0.0081424676
4.424939E-7,78.1253,5.46875,0.0081424676
4.425939E-7,156.251,5.46875,0.0081424676
4.426939E-7,156.251,5.46875,0.0081424676
4.427939E-7,156.251,5.46875,0.0081424676
4.428939E-7,234.376,5.46875,0.0081424676
4.429939E-7,234.376,5.46875,0.0081424676
4.430939E-7,234.376,5.46875,0.0081424676
4.431939E-7,234.376,5.46875,0.0081424676
4.432939E-7,234.376,5.46875,0.0081424676
4.433939E-7,234.376,5.46875,0.0081424676
4.434939E-7,234.376,4.375,0.0081424676
4.435939E-7,312.501,4.375,0.0081424676
4.436939E-7,312.501,4.375,0.0081424676
4.437939E-7,312.501,4.375,0.0081424676
4.438939E-7,234.376,4.375,0.0081424676
4.439939E-7,234.376,5.46875,0.0081424676
4.440939E-7,234.376,5.46875,0.0081424676
4.441939E-7,234.376,5.46875,0.0081424676
4.442939E-7,234.376,5.46875,0.0081424676
4.443939E-7,234.376,5.46875,0.0081424676
4.444939E-7,234.376,5.46875,0.0081424676
4.445939E-7,234.376,4.375,0.0081424676
4.446939E-7,156.251,4.375,0.0081424676
4.447939E-7,156.251,4.375,0.0081424676
4.448939E-7,156.251,4.375,0.0081424676
4.449939E-7,78.1253,4.375,0.0081424676
4.450939E-7,78.1253,4.375,0.0081424676
4.451939E-7,78.1253,4.375,0.0081424676
4.452939E-7,78.1253,4.375,0.0081424676
4.453939E-7,78.1253,4.375,0.0081424676
4.454939E-7,78.1253,4.375,0.0081424676
4.455939E-7,0,3.28125,0.0081424676
4.456939E-7,0,3.28125,0.0081424676
4.457939E-7,-78.1253,4.375,0.0081424676
4.458939E-7,-78.1253,4.375,0.0081424676
4.459939E-7,-78.1253,4.375,0.0081424676
4.460939E-7,-78.1253,4.375,0.0081424676
4.461939E-7,0,4.375,0.0081424676
4.462939E-7,0,4.375,0.0081424676
4.463939E-7,0,4.375,0.0081424676
4.464939E-7,0,4.375,0.0081424676
4.465939E-7,0,4.375,0.0081424676
4.466939E-7,0,4.375,0.0081424676
4.467939E-7,0,4.375,0.0081424676
4.468939E-7,0,4.375,0.0081424676
4.469939E-7,0,4.375,0.0081424676
4.470939E-7,0,4.375,0.0081424676
4.471939E-7,78.1253,4.375,0.0081424676
4.472939E-7,0,4.375,0.0081424676
4.473939E-7,0,3.28125,0.0081424676
4.474939E-7,0,3.28125,0.0081424676
4.475939E-7,0,3.28125,0.0081424676
4.476939E-7,0,3.28125,0.0081424676
4.477939E-7,0,3.28125,0.0081424676
4.478939E-7,0,4.375,0.0081424676
4.479939E-7,-78.1253,4.375,0.0081424676
4.480939E-7,-78.1253,4.375,0.0081424676
4.481939E-7,-78.1253,4.375,0.0081424676
4.482939E-7,-78.1253,4.375,0.0081424676
4.483939E-7,-78.1253,4.375,0.0081424676
4.484939E-7,-78.1253,3.28125,0.0081424676
4.485939E-7,-78.1253,3.28125,0.0081424676
4.486939E-7,-78.1253,3.28125,0.0081424676
4.487939E-7,-78.1253,3.28125,0.0081424676
4.488939E-7,-78.1253,4.375,0.0081424676
4.489939E-7,-156.251,4.375,0.0081424676
4.490939E-7,-156.251,4.375,0.0081424676
4.491939E-7,-156.251,4.375,0.0081424676
4.492939E-7,-156.251,4.375,0.0081424676
4.493939E-7,-156.251,4.375,0.0081424676
4.494939E-7,-156.251,4.375,0.0081424676
4.495939E-7,-156.251,4.375,0.0081424676
4.496939E-7,-156.251,4.375,0.0081424676
4.497939E-7,-156.251,4.375,0.0081424676
4.498939E-7,-156.251,4.375,0.0081424676
4.499939E-7,-156.251,4.375,0.0081424676
4.500939E-7,-156.251,4.375,0.0081424676
4.501939E-7,-156.251,4.375,0.0081424676
4.502939E-7,-234.376,4.375,0.0081424676
4.503939E-7,-234.376,4.375,0.0081424676
4.504939E-7,-234.376,4.375,0.0081424676
4.505939E-7,-234.376,4.375,0.0081424676
4.506939E-7,-234.376,4.375,0.0081424676
4.507939E-7,-234.376,4.375,0.0081424676
4.508939E-7,-234.376,5.46875,0.0081424676
4.509939E-7,-234.376,5.46875,0.0081424676
4.510939E-7,-234.376,5.46875,0.0081424676
4.511939E-7,-234.376,5.46875,0.0081424676
4.512939E-7,-156.251,5.46875,0.0081424676
4.513939E-7,-156.251,5.46875,0.0081424676
4.514939E-7,-156.251,5.46875,0.0081424676
4.515939E-7,-156.251,5.46875,0.0081424676
4.516939E-7,-156.251,4.375,0.0081424676
4.517939E-7,-78.1253,4.375,0.0081424676
4.518939E-7,-78.1253,4.375,0.0081424676
4.519939E-7,-78.1253,5.46875,0.0081424676
4.520939E-7,0,5.46875,0.0081424676
4.521939E-7,0,5.46875,0.0081424676
4.522939E-7,0,6.5625,0.0081424676
4.523939E-7,0,6.5625,0.0081424676
4.524939E-7,0,6.5625,0.0081424676
4.525939E-7,0,6.5625,0.0081424676
4.526939E-7,78.1253,6.5625,0.0081424676
4.527939E-7,78.1253,6.5625,0.0081424676
4.528939E-7,78.1253,6.5625,0.0081424676
4.529939E-7,156.251,6.5625,0.0081424676
4.530939E-7,156.251,6.5625,0.0081424676
4.531939E-7,156.251,7.65625,0.0081424676
4.532939E-7,156.251,7.65625,0.0081424676
4.533939E-7,156.251,7.65625,0.0081424676
4.534939E-7,156.251,7.65625,0.0081424676
4.535939E-7,156.251,7.65625,0.0081424676
4.536939E-7,156.251,7.65625,0.0081424676
