BOLSIG+ version: 07/2024
Collision input data:
--------------------------------------------------
CO2                                                             
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
CO                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
H2O                                                             
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
N2                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
O2                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
 
 
 
575.930	0.194932E-12
629.384	0.228208E-12
685.214	0.265394E-12
743.420	0.306640E-12
804.001	0.352222E-12
866.958	0.402409E-12
932.291	0.457506E-12
1000.00	0.517766E-12
 
 
E/N (Td)	Elastic power loss /N (eV m3/s)
1.00000	0.162292E-19
2.18787	0.675328E-19
5.75149	0.481174E-18
11.6908	0.200572E-17
20.0059	0.481553E-17
30.6968	0.917869E-17
43.7634	0.167238E-16
59.2057	0.248543E-16
77.0238	0.315629E-16
97.2176	0.371733E-16
119.787	0.422761E-16
144.732	0.472875E-16
172.054	0.524970E-16
201.750	0.580351E-16
233.823	0.640331E-16
268.271	0.705803E-16
305.095	0.777186E-16
344.295	0.855015E-16
385.870	0.938893E-16
429.822	0.102913E-15
476.149	0.112573E-15
524.851	0.122836E-15
575.930	0.133703E-15
629.384	0.145167E-15
685.214	0.157242E-15
743.420	0.169884E-15
804.001	0.183122E-15
866.958	0.196948E-15
932.291	0.211359E-15
1000.00	0.226396E-15
 
 
E/N (Td)	Inelastic power loss /N (eV m3/s)
1.00000	0.838703E-18
2.18787	0.382010E-17
5.75149	0.270248E-16
11.6908	0.117481E-15
20.0059	0.353522E-15
30.6968	0.821751E-15
43.7634	0.163926E-14
59.2057	0.294914E-14
77.0238	0.488434E-14
97.2176	0.759096E-14
119.787	0.112181E-13
144.732	0.159129E-13
172.054	0.218296E-13
201.750	0.290717E-13
233.823	0.377573E-13
268.271	0.479724E-13
305.095	0.597601E-13
344.295	0.731919E-13
385.870	0.882134E-13
429.822	0.104865E-12
476.149	0.123120E-12
524.851	0.142910E-12
575.930	0.164230E-12
629.384	0.186995E-12
685.214	0.211221E-12
743.420	0.236812E-12
804.001	0.263720E-12
